Date,Price
2019-09-04,180
2019-09-05,181
2019-09-08,187
2019-09-09,187
2019-09-10,190
2019-09-11,180
2019-09-12,180
2019-09-15,187
2019-09-16,185
2019-09-17,185
2019-09-18,191
2019-09-19,189
2019-09-22,182
2019-09-23,189
2019-09-24,189
2019-09-25,189
2019-09-26,189
2019-09-29,189
2019-09-30,189
2019-10-01,189
2019-10-02,189
2019-10-03,189
2019-10-06,190
2019-10-07,191
2019-10-08,184
2019-10-09,189
2019-10-10,189
2019-10-13,189
2019-10-14,189
2019-10-15,189
2019-10-16,189
2019-10-17,189
2019-10-20,190
2019-10-21,190
2019-10-22,190
2019-10-23,190
2019-10-24,178
2019-10-27,189
2019-10-28,185
2019-10-29,185
2019-10-30,185
2019-10-31,185
2019-11-03,178
2019-11-04,180
2019-11-05,170
2019-11-06,174
2019-11-07,175
2019-11-10,175
2019-11-11,187
2019-11-12,170
2019-11-13,171
2019-11-14,170
2019-11-17,180
2019-11-18,180
2019-11-19,180
2019-11-20,182
2019-11-21,170
2019-11-24,170
2019-11-25,170
2019-11-26,170
2019-11-27,175
2019-11-28,170
2019-12-01,170
2019-12-02,170
2019-12-03,169
2019-12-04,178
2019-12-05,175
2019-12-08,170
2019-12-09,173
2019-12-10,180
2019-12-11,180
2019-12-12,183
2019-12-15,183
2019-12-16,183
2019-12-17,183
2019-12-18,183
2019-12-19,183
2019-12-22,183
2019-12-23,183
2019-12-24,183
2019-12-25,183
2019-12-26,184
2019-12-29,183
2019-12-30,175
2019-12-31,175
2020-01-05,170
2020-01-06,182
2020-01-07,172
2020-01-08,181
2020-01-09,181
2020-01-14,176
2020-01-15,182
2020-01-16,182
2020-01-19,183
2020-01-20,183
2020-01-21,183
2020-01-22,183
2020-01-23,183
2020-01-26,184
2020-01-27,172
2020-01-28,184
2020-01-29,184
2020-01-30,184
2020-02-02,185
2020-02-03,184
2020-02-04,184
2020-02-05,184
2020-02-06,181
2020-02-09,181
2020-02-10,175
2020-02-11,175
2020-02-12,175
2020-02-13,182
2020-02-16,179
2020-02-17,179
2020-02-18,179
2020-02-19,174
2020-02-20,174
2020-02-23,178
2020-02-24,176
2020-03-01,176
2020-03-02,176
2020-03-03,176
2020-03-04,174
2020-03-05,162
2020-03-08,172
2020-03-09,172
2020-03-10,171
2020-03-11,171
2020-03-15,171
2020-03-16,171
2020-03-17,156
2020-03-18,156
2020-03-19,156
2020-03-23,175
2020-03-24,177
2020-03-25,167
2020-03-26,167
2020-03-29,159
2020-03-30,152
2020-03-31,179
2020-04-01,168
2020-04-02,168
2020-04-05,168
2020-04-06,168
2020-04-07,168
2020-04-08,167
2020-04-09,164
2020-04-12,173
2020-04-13,173
2020-04-14,173
2020-04-15,173
2020-04-16,173
2020-04-19,173
2020-04-20,174
2020-04-21,170
2020-04-22,177
2020-04-23,177
2020-04-26,170
2020-04-27,175
2020-04-28,175
2020-04-29,175
2020-04-30,178
2020-05-03,179
2020-05-04,187
2020-05-05,190
2020-05-06,193
2020-05-07,195
2020-05-10,195
2020-05-11,192
2020-05-12,184
2020-05-13,186
2020-05-14,186
2020-05-17,185
2020-05-18,186
2020-05-19,180
2020-05-20,180
2020-05-21,184
2020-05-27,185
2020-05-28,183
2020-05-31,181
2020-06-01,180
2020-06-02,180
2020-06-04,180
2020-06-07,180
2020-06-08,180
2020-06-09,184
2020-06-11,183
2020-06-14,180
2020-06-15,180
2020-06-16,185
2020-06-17,187
2020-06-18,188
2020-06-21,189
2020-06-22,184
2020-06-23,186
2020-06-24,195
2020-06-25,191
2020-06-28,190
2020-06-29,189
2020-06-30,185
2020-07-01,183
2020-07-02,181
2020-07-05,184
2020-07-06,183
2020-07-07,183
2020-07-08,184
2020-07-09,184
2020-07-12,187
2020-07-13,189
2020-07-14,184
2020-07-15,189
2020-07-16,186
2020-07-19,182
2020-07-20,184
2020-07-21,183
2020-07-22,181
2020-07-23,182
2020-07-26,182
2020-07-27,182
2020-07-28,182
2020-07-29,184
2020-08-04,184
2020-08-05,181
2020-08-06,182
2020-08-09,184
2020-08-10,187
2020-08-11,192
2020-08-12,194
2020-08-13,195
2020-08-16,189
2020-08-17,188
2020-08-18,188
2020-08-19,187
2020-08-23,183
2020-08-24,184
2020-08-25,185
2020-08-26,185
2020-08-27,185
2020-08-30,185
2020-08-31,185
2020-09-01,185
2020-09-02,183
2020-09-03,183
2020-09-06,182
2020-09-07,185
2020-09-08,187
2020-09-09,184
2020-09-10,184
2020-09-13,184
2020-09-14,182
2020-09-15,184
2020-09-16,185
2020-09-17,183
2020-09-20,183
2020-09-21,186
2020-09-22,184
2020-09-23,186
2020-09-24,185
2020-09-27,184
2020-09-28,185
2020-09-29,183
2020-10-04,186
2020-10-05,182
2020-10-06,185
2020-10-07,193
2020-10-08,189
2020-10-11,194
2020-10-12,194
2020-10-13,191
2020-10-14,191
2020-10-15,190
2020-10-18,190
2020-10-19,189
2020-10-20,185
2020-10-21,185
2020-10-22,189
2020-10-25,186
2020-10-26,185
2020-10-27,189
2020-10-28,186
2020-11-01,189
2020-11-02,189
2020-11-03,188
2020-11-04,186
2020-11-05,189
2020-11-08,186
2020-11-09,188
2020-11-10,187
2020-11-11,186
2020-11-12,188
2020-11-15,187
2020-11-16,184
2020-11-17,184
2020-11-18,183
2020-11-19,186
2020-11-22,182
2020-11-23,184
2020-11-24,183
2020-11-25,184
2020-11-26,180
2020-11-29,179
2020-11-30,177
2020-12-01,177
2020-12-02,181
2020-12-03,180
2020-12-06,177
2020-12-07,180
2020-12-08,181
2020-12-09,179
2020-12-10,179
2020-12-13,180
2020-12-14,182
2020-12-15,181
2020-12-16,182
2020-12-17,182
2020-12-20,182
2020-12-21,184
2020-12-22,181
2020-12-23,180
2020-12-24,180
2020-12-27,182
2020-12-28,182
2020-12-29,179
