Date,Price
2020-06-09,22.2
2020-06-10,21.8
2020-06-11,21.16
2020-06-14,20.76
2020-06-15,20.88
2020-06-16,21.06
2020-06-17,20.82
2020-06-18,21.14
2020-06-21,21.38
2020-06-22,21.1
2020-06-23,21.3
2020-06-24,21.38
2020-06-25,21.14
2020-06-28,21.48
2020-06-29,21.5
2020-06-30,21.78
2020-07-01,21.7
2020-07-02,21.98
2020-07-05,22.46
2020-07-06,22.44
2020-07-07,23.3
2020-07-08,23.6
2020-07-09,23.76
2020-07-12,23.7
2020-07-13,22.82
2020-07-14,22.76
2020-07-15,23.26
2020-07-16,23.26
2020-07-19,23.4
2020-07-20,22.8
2020-07-21,23.22
2020-07-22,23.5
2020-07-23,23.4
2020-07-26,23.08
2020-07-27,23.14
2020-07-28,23
2020-08-05,24.86
2020-08-06,24.7
2020-08-09,25.25
2020-08-10,24.92
2020-08-11,24.74
2020-08-12,24.7
2020-08-13,25.45
2020-08-16,25.4
2020-08-17,25.2
2020-08-18,26
2020-08-19,25.6
2020-08-20,25.05
2020-08-23,24.62
2020-08-24,24.3
2020-08-25,24.04
2020-08-26,24.48
2020-08-27,24.28
2020-08-30,24.36
2020-08-31,24.34
2020-09-01,23.8
2020-09-02,24
2020-09-03,23.8
2020-09-06,23.4
2020-09-07,23.52
2020-09-08,23.12
2020-09-09,23.56
2020-09-10,23.6
2020-09-13,23.86
2020-09-14,24.5
2020-09-15,24.34
2020-09-16,24.14
2020-09-17,24.24
2020-09-20,24.58
2020-09-21,24.74
2020-09-22,24.56
2020-09-24,25.3
2020-09-27,27.15
2020-09-28,28.1
2020-09-29,28.05
2020-09-30,28.35
2020-10-01,25.75
2020-10-04,25.1
2020-10-05,26.3
2020-10-06,25.05
2020-10-07,24.56
2020-10-08,24.14
2020-10-11,23.46
2020-10-12,24.04
2020-10-13,24.3
2020-10-14,24.44
2020-10-15,24.62
2020-10-18,24.5
2020-10-19,24.04
2020-10-20,23.64
2020-10-21,23.64
2020-10-22,23.18
2020-10-25,20.88
2020-10-26,21
2020-10-27,21.92
2020-10-28,21.48
2020-10-29,20.18
2020-11-01,20.32
2020-11-02,20.78
2020-11-03,20.52
2020-11-04,20.52
2020-11-05,20.36
2020-11-08,20.56
2020-11-09,21.26
2020-11-10,21.8
2020-11-11,22.1
2020-11-12,22.54
2020-11-15,22.78
2020-11-16,22.78
2020-11-17,22.46
2020-11-18,22.28
2020-11-19,21.9
2020-11-22,22.48
2020-11-23,22.42
2020-11-24,22.46
2020-11-25,22.46
2020-11-26,22.08
2020-11-29,22.78
2020-11-30,22.6
2020-12-01,22.78
2020-12-02,23.48
2020-12-03,22.98
2020-12-06,21.88
2020-12-07,22.22
2020-12-08,22.16
2020-12-09,22.2
2020-12-10,22.12
2020-12-13,22.74
2020-12-14,22.38
2020-12-15,22.48
2020-12-16,22.36
2020-12-17,22.12
2020-12-20,22.44
2020-12-21,21.78
2020-12-22,22.6
2020-12-23,23.36
2020-12-24,23.78
2020-12-27,24.08
2020-12-28,23.78
2020-12-29,23.72
2020-12-30,23.8
